Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
74460,74461,Los_Galayos,4,Positive,review_181389835,Madrid Locals,We were told by our consierge at the Ritz to try this place.  Knowing how to speak Spanish was a big plus and we were treated quite well.   We ate there for lunch and ordered quite alot of food.  The bill came to just under...,We were told by our consierge at the Ritz to try this place. Knowing how to speak Spanish was a big plus and we were treated quite well. We ate there for lunch and ordered quite alot of food. The bill came to just under $200 US dollars for 2 people. The food was very good and had a great Madrid flavor. ,2013-10-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991050-Reviews-or420-Los_Galayos-Madrid.html,UID_52723,0.0,0.859,0.141,0.8653,0.4275,0.4075,0.37095,304,31,0.1019736842105263,0,6,False,20,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,62,51,3.903225806451613,0,0,told consierg ritz tri place know speak spanish big plu treat quit well ate lunch order quit alot food bill came us dollar peopl food good great madrid flavor,good review,4,Spanish
74461,74462,Ojala,4,Positive,review_482578172,Delicious Brunch,I decided to try their restaurant for Breakfast/ Lunch. Food there was delicious and good portion was served.I suggest going with any of the brunch as you get more food for the price. Around €9.50 - €11 for their brunch which comes with tea...,"I decided to try their restaurant for Breakfast/ Lunch. Food there was delicious and good portion was served. I suggest going with any of the brunch as you get more food for the price. Around €9.50 - €11 for their brunch which comes with tea or coffee AND a Juice! Be aware that it is very busy. I went there around 10AM and luckily a table outside was free but it was packed inside If you are looking for a great breakfast restaurant, I highly recommend this place.",2017-05-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d794378-Reviews-or100-Ojala-Madrid.html,UID_54544,0.0,0.818,0.182,0.9533,0.4398333333333333,0.5713333333333334,0.49158,466,45,0.0965665236051502,1,10,False,25,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.0714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,88,69,4.306818181818182,0,0,decid tri restaur breakfast lunch food delici good portion serv suggest go brunch get food price around brunch come tea coffe juic awar busi went around luckili tabl outsid free pack insid look great breakfast restaur highli recommend place,good review,4,French
74462,74463,Ojala,3,Negative,review_480185711,Lovely spot in Malasaña,"We had a great lunch on te sunny terrace of Ojalá in the Nice Barrio Malasaña. Food and entourage are great, waitresses don't seem to leuke tourists... ;-)","We had a great lunch on te sunny terrace of Ojalá in the Nice Barrio Malasaña. Food and entourage are great, waitresses don't seem to leuke tourists... ;-)",2017-04-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d794378-Reviews-or100-Ojala-Madrid.html,UID_1441,0.0,0.593,0.407,0.9413,0.6125,0.875,0.1389,155,12,0.0774193548387096,0,9,False,5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,28,28,4.571428571428571,0,0,great lunch te sunni terrac ojal nice barrio malasa food entourag great waitress seem leuk tourist,good review,4,Mexican
74463,74464,Ojala,4,Positive,review_477058462,Food on the beach in Madrid!!,Wandering around Madrid we fell upon this little gem of a restaurant.It was a gloriously sunny day so all outdoor tables were taken and had a mighty wait but we were offered a table in the basement. We were warned there were low tables...,Wandering around Madrid we fell upon this little gem of a restaurant. It was a gloriously sunny day so all outdoor tables were taken and had a mighty wait but we were offered a table in the basement. We were warned there were low tables but we were quite expecting the beach bar we found ourselves in!!  The tables and chairs were a few inches off the floor and the floor was covered in sand! The 15 year old in our party was in her element; cool and trendy!! There was an extensive menu with plenty of non meat options for us fussy eaters and the cocktail and drinks menu was fantastic. The food and drinks were great and the service as expected in Spain... we weren't in a hurry; the table of Spanish girls on a hen party kept us entertained!! Would certainly go for a return visit but would try to secure a table ground level and leave the basement for the youngsters!!,2017-04-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d794378-Reviews-or100-Ojala-Madrid.html,UID_12093,0.034,0.782,0.184,0.9852,0.2349489795918367,0.5074829931972789,0.47915,872,81,0.0928899082568807,9,18,False,33,0.1428571428571428,0.1666666666666666,0.2619047619047619,0.0714285714285714,0.119047619047619,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0952380952380952,0.0476190476190476,165,105,4.284848484848485,0,0,wander around madrid fell upon littl gem restaur glorious sunni day outdoor tabl taken mighti wait offer tabl basement warn low tabl quit expect beach bar found tabl chair inch floor floor cover sand year old parti element cool trendi extens menu plenti non meat option us fussi eater cocktail drink menu fantast food drink great servic expect spain hurri tabl spanish girl hen parti kept us entertain would certainli go return visit would tri secur tabl ground level leav basement youngster,good review,4,Spanish
74464,74465,Ojala,4,Positive,review_327781595,nice bar,I went to Ojala to have a coffee in the afternoon. friendly staff and great atmosphere. I would recommend it.,I went to Ojala to have a coffee in the afternoon. friendly staff and great atmosphere. I would recommend it.,2015-11-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d794378-Reviews-or180-Ojala-Madrid.html,UID_33194,0.0,0.634,0.366,0.8689,0.5875,0.625,0.6268,109,9,0.0825688073394495,0,3,False,7,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,20,18,4.5,0,0,went ojala coffe afternoon friendli staff great atmospher would recommend,good review,4,American
74465,74466,Ojala,5,Positive,review_325283833,Amazing brunch,"Great brunch, amazing interior and a lovely terrace! Good coffee and juices. Highly recommended for a lazy Sunday morning.","Great brunch, amazing interior and a lovely terrace! Good coffee and juices. Highly recommended for a lazy Sunday morning.",2015-11-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d794378-Reviews-or180-Ojala-Madrid.html,UID_54545,0.077,0.4,0.523,0.938,0.4391666666666667,0.7566666666666667,0.51145,122,5,0.040983606557377,1,4,False,6,0.1,0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.1,19,17,5.473684210526316,0,0,great brunch amaz interior love terrac good coffe juic highli recommend lazi sunday morn,good review,4,Indian
74466,74467,En_Busca_Del_Tiempo,5,Positive,review_352381162,Great spanish meat resturant,"This a great place to have a t-bone steak! We had the jamon for staerts it was absolutely the best I had really fresh they cut it on the spot,For main course had the t-bone medium done it was so good!!!","This a great place to have a t-bone steak! We had the jamon for staerts it was absolutely the best I had really fresh they cut it on the spot,For main course had the t-bone medium done it was so good!!!",2016-03-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d967395-Reviews-or40-En_Busca_Del_Tiempo-Madrid.html,UID_54546,0.043,0.661,0.295,0.9405,0.611111111111111,0.563888888888889,0.5466,202,23,0.1138613861386138,4,7,False,10,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,41,31,3.951219512195122,0,0,great place bone steak jamon staert absolut best realli fresh cut spot main cours bone medium done good,good review,4,Spanish
74467,74468,En_Busca_Del_Tiempo,5,Positive,review_338286902,Best T bone ever,"Attention : this is not a gastronomic restaurant for a romantic first date.But if you are looking for an absolutely delicious Gigantic T bone, and a Tv to watch football with good friends, don't think twice, this is the place to be.Mouth watering...","Attention : this is not a gastronomic restaurant for a romantic first date. But if you are looking for an absolutely delicious Gigantic T bone, and a Tv to watch football with good friends, don't think twice, this is the place to be. Mouth watering T bone ( don't even look at the menu just order that) simply grilled, with a touch of salt on top. Go for it, even better when Real Madrid is playing :-)",2016-01-07,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d967395-Reviews-or40-En_Busca_Del_Tiempo-Madrid.html,UID_54547,0.0,0.722,0.278,0.9789,0.4055555555555556,0.5656084656084657,0.5960333333333333,402,34,0.0845771144278607,0,16,False,19,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.0526315789473684,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0,0.0,77,63,4.233766233766234,0,0,attent gastronom restaur romant first date look absolut delici gigant bone tv watch footbal good friend think twice place mouth water bone even look menu order simpli grill touch salt top go even better real madrid play,good review,4,Spanish
74468,74469,En_Busca_Del_Tiempo,4,Positive,review_336886834,Great meal on NYE,"This restaurant managed to squeeze us in with no reservation on New Years Eve. From start to finish we were looked after, treated like locals and fed very well! The restaurant is really characterful with lots of interesting bric a brac all over the place....","This restaurant managed to squeeze us in with no reservation on New Years Eve. From start to finish we were looked after, treated like locals and fed very well! The restaurant is really characterful with lots of interesting bric a brac all over the place. Definitely recommend - would have liked to check out the menu another day if we had had longer. ",2016-01-03,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d967395-Reviews-or40-En_Busca_Del_Tiempo-Madrid.html,UID_54548,0.03,0.756,0.214,0.9133,0.281060606060606,0.4590909090909091,0.5177333333333334,352,28,0.0795454545454545,1,6,False,16,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,63,56,4.587301587301587,0,0,restaur manag squeez us reserv new year eve start finish look treat like local fed well restaur realli charact lot interest bric brac place definit recommend would like check menu anoth day longer,good review,4,Spanish
74469,74470,En_Busca_Del_Tiempo,5,Positive,review_334039384,Favorite breakfast toasts!,Have been going to En Busca del Tiempo for about 15 years. They have great toasts for a mid morning breakfast right in the heart of the city - so you can fuel up for great shopping and lots of walking.My favorite is the...,"Have been going to En Busca del Tiempo for about 15 years. They have great toasts for a mid morning breakfast right in the heart of the city - so you can fuel up for great shopping and lots of walking. My favorite is the Jamon Iberico - with good rustic bread a light but tasty tomato spread and the best of spanish jamon. I have also enjoyed evenings here - a few years back, my spouse and I took 3 teens to Spain for a trip over Christmas and New Years. We enjoyed a wonderful tapas meal here on Christmas eve with Prawns in a Cream Sherry sauce that was out of this world. Wine is always priced well and very good quality. I love the glasses. Be prepared to sit on hard wood stools and experience Spain like a local in this old-style bar and restaurant. Service is typically Spanish - you must ask for your check and don't expect it to be super fast.",2015-12-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d967395-Reviews-or40-En_Busca_Del_Tiempo-Madrid.html,UID_54549,0.008,0.727,0.265,0.9952,0.3669883903974813,0.489936048799685,0.2613749999999999,853,78,0.0914419695193435,0,16,False,38,0.1219512195121951,0.1707317073170731,0.2926829268292683,0.1463414634146341,0.1951219512195122,0.0,0.024390243902439,0.0,0.048780487804878,0.0,167,120,4.11377245508982,0,0,go en busca del tiempo year great toast mid morn breakfast right heart citi fuel great shop lot walk favorit jamon iberico good rustic bread light tasti tomato spread best spanish jamon also enjoy even year back spous took teen spain trip christma new year enjoy wonder tapa meal christma eve prawn cream sherri sauc world wine alway price well good qualiti love glass prepar sit hard wood stool experi spain like local old style bar restaur servic typic spanish must ask check expect super fast,good review,4,Spanish
74470,74471,En_Busca_Del_Tiempo,4,Positive,review_333746063,Very good experience!,It was a very good experience.The menu was simple but well executed in terms of taste and look.I must say in edition that the service was absolutely great.,It was a very good experience.The menu was simple but well executed in terms of taste and look.I must say in edition that the service was absolutely great.,2015-12-18,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d967395-Reviews-or40-En_Busca_Del_Tiempo-Madrid.html,UID_54550,0.0,0.698,0.302,0.8965,0.57,0.6290476190476191,0.0,155,13,0.0838709677419354,0,3,False,10,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,28,25,4.571428571428571,0,0,good experi menu simpl well execut term tast look must say edit servic absolut great,very good review,5,Spanish
74471,74472,En_Busca_Del_Tiempo,4,Positive,review_589418080,Excellent steak,"T bone steak, shared, it was huge and excellent quality, full of grassy flavours. Service is ok, there's an English menu too. Quite pricy but very good.","T bone steak, shared, it was huge and excellent quality, full of grassy flavours. Service is ok, there's an English menu too. Quite pricy but very good.",2018-06-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d967395-Reviews-or10-En_Busca_Del_Tiempo-Madrid.html,UID_10207,0.0,0.697,0.303,0.8397,0.5266666666666667,0.6216666666666667,0.73,152,9,0.0592105263157894,0,8,False,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,27,27,4.666666666666667,0,0,bone steak share huge excel qualiti full grassi flavour servic ok english menu quit prici good,good review,4,Spanish
