Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
18045,18046,Taberna_Mas_Al_Sur,5,Positive,review_716136301,Excellent!,"My friends and I can highly recommend the place, the service from the night team was awesome! The fried calamari was the best i have ever had, and the prawn was spectacular as well.","My friends and I can highly recommend the place, the service from the night team was awesome! The fried calamari was the best i have ever had, and the prawn was spectacular as well.",2019-10-07,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or210-Taberna_Mas_Al_Sur-Madrid.html,UID_16306,0.0,0.636,0.364,0.9484,0.6900000000000001,0.685,0.14,181,18,0.0994475138121546,1,4,False,9,0.2,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,34,27,4.352941176470588,0,0,friend highli recommend place servic night team awesom fri calamari best ever prawn spectacular well,very good review,5,Spanish
18046,18047,Steakburger_Gran_Via,5,Positive,review_659987670,excellent place to have a delicious burger!!,"#this restaurant, situated on the Gran Via is the place to go for a delicious burger.  the service was excellent, we were served by Alexjandro, a friendly young man very willing to help us out with what we wanted to eat.  Even though the place...","#this restaurant, situated on the Gran Via is the place to go for a delicious burger. the service was excellent, we were served by Alexjandro, a friendly young man very willing to help us out with what we wanted to eat. Even though the place was full of people, we did not have to wait long for our food and we enjoyed our evening very much, especially as the staff listened to my request to lower the volume of the background music, which they did straight away.",2019-03-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12581722-Reviews-or270-Steakburger_Gran_Via-Madrid.html,UID_16307,0.022,0.792,0.186,0.9482,0.38,0.6925000000000001,0.35555,463,45,0.0971922246220302,0,10,False,25,0.1538461538461538,0.2307692307692307,0.3076923076923077,0.0384615384615384,0.1153846153846153,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,87,65,4.333333333333333,1,0,restaur situat gran via place go delici burger servic excel serv alexjandro friendli young man will help us want eat even though place full peopl wait long food enjoy even much especi staff listen request lower volum background music straight away,very good review,5,Spanish
18047,18048,Steakburger_Gran_Via,5,Positive,review_630966479,Amazing!!!!,"Amazing burgers, fresh ingredients great service the staff really nicegood vibesThe place located in the center really close to the metro.Great value for the money.","Amazing burgers, fresh ingredients great service the staff really nicegood vibesThe place located in the center really close to the metro.Great value for the money.",2018-11-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12581722-Reviews-or320-Steakburger_Gran_Via-Madrid.html,UID_16308,0.0,0.625,0.375,0.9118,0.3333333333333333,0.4416666666666667,0.0,164,7,0.0426829268292682,0,3,False,12,0.125,0.125,0.25,0.125,0.25,0.125,0.0,0.0,0.0,0.0,25,21,5.6,0,0,amaz burger fresh ingredi great servic staff realli nicegood vibesth place locat center realli close metro great valu money,very good review,5,American
18048,18049,Steakburger_Gran_Via,1,Negative,review_630939682,Bad choice,"It was a bad choice, the service was very slow, we ordered two plates, the first was a  grilled steak ( well done ) and the second was the hamburger. The dishes were served after more than 40 minutes. The hamburgers were cold and the...","It was a bad choice, the service was very slow, we ordered two plates, the first was a grilled steak ( well done ) and the second was the hamburger. The dishes were served after more than 40 minutes. The hamburgers were cold and the steaks were uncooked. We returned the steak to its roast again because ,The situation was disturbing, because one of us started eat and the other was waiting,After twenty minutes they brought the steak and it was almost burnt and dried, where it is difficult to cut it with a knife. I would not recommend this restaurant at all.",2018-11-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12581722-Reviews-or320-Steakburger_Gran_Via-Madrid.html,UID_16309,0.12,0.861,0.019,-0.8862,-0.2149999999999999,0.5359090909090909,0.408375,561,54,0.0962566844919786,0,14,False,22,0.0,0.0,0.2307692307692307,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0769230769230769,103,75,4.456310679611651,0,0,bad choic servic slow order two plate first grill steak well done second hamburg dish serv minut hamburg cold steak uncook return steak roast situat disturb one us start eat wait twenti minut brought steak almost burnt dri difficult cut knife would recommend restaur,bad review,2,American
18049,18050,Steakburger_Gran_Via,5,Positive,review_630703607,Awesome!!,We went here for a light lunch and ordered the goat cheese salad that was delicious and the small burger that is not small! Service was great and the food is excellent. I noticed they had s few locations around the city.,We went here for a light lunch and ordered the goat cheese salad that was delicious and the small burger that is not small! Service was great and the food is excellent. I noticed they had s few locations around the city.,2018-11-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12581722-Reviews-or320-Steakburger_Gran_Via-Madrid.html,UID_12834,0.0,0.768,0.232,0.9151,0.4151785714285714,0.6214285714285713,0.5259,220,23,0.1045454545454545,1,3,False,13,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,42,34,4.261904761904762,0,0,went light lunch order goat chees salad delici small burger small servic great food excel notic locat around citi,very good review,5,American
18050,18051,Inclan_Brutal_Bar,5,Positive,review_644997532,A great find,Arrived in Madrid very late and found this restaurant by sheer chance.  They were almost ready to close for the evening but welcomed us warmly.  We had great food - every dish was delicious - good wine and service and a lovely introduction to Madrid....,Arrived in Madrid very late and found this restaurant by sheer chance. They were almost ready to close for the evening but welcomed us warmly. We had great food - every dish was delicious - good wine and service and a lovely introduction to Madrid. A funky restaurant with a terrific atmosphere and we would definitely recommend it.,2019-01-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-or410-Inclan_Brutal_Bar-Madrid.html,UID_16310,0.018,0.522,0.459,0.9911,0.341,0.7230000000000001,0.2806333333333333,332,23,0.0692771084337349,0,6,False,22,0.1071428571428571,0.2142857142857142,0.25,0.1071428571428571,0.1785714285714285,0.0,0.0,0.0,0.0357142857142857,0.1071428571428571,58,51,4.741379310344827,0,0,arriv madrid late found restaur sheer chanc almost readi close even welcom us warmli great food everi dish delici good wine servic love introduct madrid funki restaur terrif atmospher would definit recommend,good review,4,Spanish
18051,18052,Inclan_Brutal_Bar,5,Positive,review_644939605,Outstanding,"Came here with 4 friends, from start to finish the experience was amazing! Out waiter George made the whole night unforgettable, from the wine recommendation to the conversation he was incredible. The food was unbelievable from the presentation to the taste. I had the veal...","Came here with 4 friends, from start to finish the experience was amazing! Out waiter George made the whole night unforgettable, from the wine recommendation to the conversation he was incredible. The food was unbelievable from the presentation to the taste. I had the veal and it was cooked to perfection. We had a vegetarian with us and there was numerous choices for her to choose from. I could not recommend this place enough the atmosphere, the food, the service was nothing short of perfect. Will definitely be back",2019-01-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-or410-Inclan_Brutal_Bar-Madrid.html,UID_12116,0.05,0.8,0.15,0.8829,0.34,0.6499999999999999,0.59985,521,47,0.0902111324376199,1,10,False,24,0.1428571428571428,0.1904761904761904,0.238095238095238,0.0476190476190476,0.2857142857142857,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,89,65,4.865168539325842,0,0,came friend start finish experi amaz waiter georg made whole night unforgett wine recommend convers incred food unbeliev present tast veal cook perfect vegetarian us numer choic choos could recommend place enough atmospher food servic noth short perfect definit back,very good review,5,French
18052,18053,Inclan_Brutal_Bar,5,Positive,review_644846251,Amazing restaurant!,"Friendly and attentive waitress/ waiter.Nice atmosphere, nice seating. (would be nice if there are coat hangers)Bottomless bread, water.We had 4 dishes, 1 cocktail and 2 coffees and the price was around 40 euros.The potato dishes came fast. Patatas Bravas was really...","Friendly and attentive waitress/ waiter. Nice atmosphere, nice seating. (would be nice if there are coat hangers) Bottomless bread, water. We had 4 dishes, 1 cocktail and 2 coffees and the price was around 40 euros. The potato dishes came fast. Patatas Bravas was really good and big portion (super tapas), Truffle Tortilla was really delicious. Tuna Tataki and Bavette took around 25minutes to arrive. Tuna Tataki was very tasty. Veal bavette was rather tasteless. I enjoyed my experience, would love to try other dishes during my next visit!",2019-01-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-or410-Inclan_Brutal_Bar-Madrid.html,UID_7255,0.0,0.724,0.276,0.9841,0.3302083333333334,0.6401041666666666,0.3892,543,26,0.0478821362799263,1,20,False,36,0.125,0.1875,0.375,0.0625,0.125,0.0,0.0625,0.0,0.0625,0.0,89,73,5.112359550561798,0,0,friendli attent waitress waiter nice atmospher nice seat would nice coat hanger bottomless bread water dish cocktail coffe price around euro potato dish came fast patata brava realli good big portion super tapa truffl tortilla realli delici tuna tataki bavett took around minut arriv tuna tataki tasti veal bavett rather tasteless enjoy experi would love tri dish next visit,good review,4,French
18053,18054,Inclan_Brutal_Bar,5,Positive,review_644772493,Dinner at Inclan Brutal Bar,Excellent food and really nice atmosphere. Alex and Julia were most pleasant and very friendly. We shared a few dishes and all were most excellent. Considering a return dinner during our stay.,Excellent food and really nice atmosphere. Alex and Julia were most pleasant and very friendly. We shared a few dishes and all were most excellent. Considering a return dinner during our stay.,2019-01-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-or410-Inclan_Brutal_Bar-Madrid.html,UID_16311,0.0,0.559,0.441,0.9663,0.5776041666666667,0.7145833333333333,0.2711333333333333,192,16,0.0833333333333333,0,4,False,9,0.125,0.25,0.3125,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,32,26,5.03125,0,0,excel food realli nice atmospher alex julia pleasant friendli share dish excel consid return dinner stay,very good review,5,French
18054,18055,Inclan_Brutal_Bar,5,Positive,review_643987169,will come back again for sure,"George and Anna gave a very good seevice,they were very friendly. Really delicious food and creative presentation. 超好吃的餐厅，下次一定会再来。 很适合年轻人的地方， 不一样的美食体验，来马德里一定要尝一下，很多local都喜欢的地方","George and Anna gave a very good seevice,they were very friendly. Really delicious food and creative presentation. 超好吃的餐厅，下次一定会再来。 很适合年轻人的地方， 不一样的美食体验，来马德里一定要尝一下，很多local都喜欢的地方",2019-01-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-or410-Inclan_Brutal_Bar-Madrid.html,UID_16312,0.0,0.536,0.464,0.9306,0.724375,0.8575,0.3987,175,6,0.0342857142857142,0,3,False,5,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.0666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,20,18,7.8,0,0,georg anna gave good seevic friendli realli delici food creativ present local,very good review,5,French
18055,18056,Inclan_Brutal_Bar,5,Positive,review_643923854,Great local cuisine,Food here is local dishes but served in a non traditional way and adding other ingredients that make it special. Also our waiters George and Omaina were very attentive a guide us through the menu,Food here is local dishes but served in a non traditional way and adding other ingredients that make it special. Also our waiters George and Omaina were very attentive a guide us through the menu,2019-01-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-or410-Inclan_Brutal_Bar-Madrid.html,UID_3112,0.0,0.905,0.095,0.5499,0.1504285714285714,0.5392857142857143,0.5499,195,16,0.082051282051282,0,1,False,13,0.0,0.1428571428571428,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,35,33,4.6,0,0,food local dish serv non tradit way ad ingredi make special also waiter georg omaina attent guid us menu,good review,4,Greek
18056,18057,Taberna_Mas_Al_Sur,5,Positive,review_717082290,Great food and drinks!,"A huge thank you to the night team staff for their quick and amazing service. Food and drinks were great, and prices are very good considering the food and the location.","A huge thank you to the night team staff for their quick and amazing service. Food and drinks were great, and prices are very good considering the food and the location.",2019-10-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or200-Taberna_Mas_Al_Sur-Madrid.html,UID_16313,0.0,0.621,0.379,0.9422,0.6086666666666668,0.766,0.0154999999999999,169,15,0.0887573964497041,0,3,False,12,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,31,26,4.483870967741935,0,0,huge thank night team staff quick amaz servic food drink great price good consid food locat,very good review,5,Spanish
18057,18058,Taberna_Mas_Al_Sur,5,Positive,review_716802450,Great dinner,"We’re received in excellent manner. When ordering the waiter suggested combinations and proportions and the dishes we had were absolutely delecious. We tried the pulled pork in Cuban style and the fried eggs with Iberian ham, absolutely recommended. Excellent service, especially from Peter on the...","We’re received in excellent manner. When ordering the waiter suggested combinations and proportions and the dishes we had were absolutely delecious. We tried the pulled pork in Cuban style and the fried eggs with Iberian ham, absolutely recommended. Excellent service, especially from Peter on the Night Team. ",2019-10-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or200-Taberna_Mas_Al_Sur-Madrid.html,UID_16314,0.0,0.818,0.182,0.868,0.48,0.96,0.3812666666666666,310,18,0.0580645161290322,0,6,False,11,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,47,39,5.595744680851064,0,0,receiv excel manner order waiter suggest combin proport dish absolut deleci tri pull pork cuban style fri egg iberian ham absolut recommend excel servic especi peter night team,good review,4,Spanish
18058,18059,Taberna_Mas_Al_Sur,5,Positive,review_716792360,AMAZING DINNER!!!,This restaurant was absolutely fabulous!  Seafood paella and sangria was the best!!!  So were the calamari and empanadas.  Who am I kidding?  Everything was fabulous and we’ll probably be back tomorrow night for our “goodbye to Madrid” dinner.  Don’t miss it...Ask for Peter on the...,This restaurant was absolutely fabulous! Seafood paella and sangria was the best!!! So were the calamari and empanadas. Who am I kidding? Everything was fabulous and we’ll probably be back tomorrow night for our “goodbye to Madrid” dinner. Don’t miss it...Ask for Peter on the Night team...perfect service!,2019-10-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or200-Taberna_Mas_Al_Sur-Madrid.html,UID_16315,0.027,0.736,0.237,0.9226,0.475,0.575,0.4234199999999999,306,21,0.0686274509803921,5,14,False,15,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,48,41,5.395833333333333,0,0,restaur absolut fabul seafood paella sangria best calamari empanada kid everyth fabul probabl back tomorrow night goodby madrid dinner miss ask peter night team perfect servic,very good review,5,Spanish
18059,18060,Taberna_Mas_Al_Sur,5,Positive,review_716655890,Amazing Serving Team & Food!,"The Morning Team was amazing and took great care of us during our early afternoon drinks/tapas. Food was amazing, highly recommend the wok noodles with vegetables and the hummus!","The Morning Team was amazing and took great care of us during our early afternoon drinks/tapas. Food was amazing, highly recommend the wok noodles with vegetables and the hummus!",2019-10-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or200-Taberna_Mas_Al_Sur-Madrid.html,UID_16316,0.0,0.572,0.428,0.9583,0.4600000000000001,0.678,0.1186,178,11,0.0617977528089887,1,4,False,10,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,29,26,5.172413793103448,0,0,morn team amaz took great care us earli afternoon drink tapa food amaz highli recommend wok noodl veget hummu,good review,4,Spanish
18060,18061,Taberna_Mas_Al_Sur,5,Positive,review_716480927,Best Paella Ever Eaten,Ate at a marvelous and cozy restaurant in Madrid called Taberna Mas Al Sur. I have eaten excellent and poor paella’s so I have had experience in this area. Theirs was the best paella I have ever eaten and I am 69 years old. We...,"Ate at a marvelous and cozy restaurant in Madrid called Taberna Mas Al Sur.  I have eaten excellent and poor paella’s so I have had experience in this area.  Theirs was the best paella I have ever eaten and I am 69 years old.  We also had superb empanadas and sangria of course. The super waitress was sharp, attentive and charming. Would recommend heartily.",2019-10-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or200-Taberna_Mas_Al_Sur-Madrid.html,UID_10106,0.036,0.657,0.306,0.975,0.4371212121212121,0.7424242424242425,0.32204,358,29,0.0810055865921787,0,7,False,19,0.0,0.2307692307692307,0.5384615384615384,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,64,51,4.5625,0,0,ate marvel cozi restaur madrid call taberna ma al sur eaten excel poor paella experi area best paella ever eaten year old also superb empanada sangria cours super waitress sharp attent charm would recommend heartili,very good review,5,Spanish
18061,18062,Taberna_Mas_Al_Sur,5,Positive,review_716428408,Great Dinner,"We had dinner here. The food, drinks and servcie we very good. Be sure to order a pitcher of sangrias. The staff was very welcoming. It's a small restaurant, but they did their best to seat everyone quickly wihout too long of a wait.","We had dinner here. The food, drinks and servcie we very good. Be sure to order a pitcher of sangrias. The staff was very welcoming. It's a small restaurant, but they did their best to seat everyone quickly wihout too long of a wait.",2019-10-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or200-Taberna_Mas_Al_Sur-Madrid.html,UID_16317,0.0,0.773,0.227,0.8951,0.3776190476190476,0.5098412698412699,0.281825,233,23,0.0987124463519313,0,8,False,12,0.2307692307692307,0.1538461538461538,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,0.0,44,38,4.318181818181818,0,0,dinner food drink servci good sure order pitcher sangria staff welcom small restaur best seat everyon quickli wihout long wait,very good review,5,Spanish
18062,18063,Steakburger_Gran_Via,5,Positive,review_639401306,Tasty food and excellent service!,"The food was very good and together with the fast service by lovely Gabriela, me and my wife had excellent lunch.Thank you","The food was very good and together with the fast service by lovely Gabriela, me and my wife had excellent lunch.Thank you",2018-12-13,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12581722-Reviews-or310-Steakburger_Gran_Via-Madrid.html,UID_16318,0.0,0.64,0.36,0.8932,0.6525,0.7825,0.0,122,12,0.0983606557377049,0,2,False,7,0.1176470588235294,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.0,0.0,0.0,0.0,0.0588235294117647,22,21,4.590909090909091,0,0,food good togeth fast servic love gabriela wife excel lunch thank,very good review,5,Spanish
