Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
13044,13045,BLoved,5,Positive,review_596610202,Fresh and lovely food!,"Excellent modern restaurant with amazing dishes (the aubergine mousse for starter and the steak tartare served in a bone were absolutely gorgeous), relaxed atmosphere and friendly staff. Very reasonably priced for its level as well.","Excellent modern restaurant with amazing dishes (the aubergine mousse for starter and the steak tartare served in a bone were absolutely gorgeous), relaxed atmosphere and friendly staff. Very reasonably priced for its level as well. ",2018-07-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2001964-Reviews-or40-BLoved-Madrid.html,UID_11961,0.0,0.585,0.415,0.9664,0.5225,0.73,0.6879,233,12,0.0515021459227467,0,5,False,11,0.125,0.25,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,35,33,5.6571428571428575,0,0,excel modern restaur amaz dish aubergin mouss starter steak tartar serv bone absolut gorgeou relax atmospher friendli staff reason price level well,good review,4,French
13045,13046,BLoved,5,Positive,review_592474211,Quiet and excellent,"What I love in big hotel chains restaurants is that it is often quiet and relaxing. I was not disapointed at BLoved, the restaurant of the Hotel Catalonia Madrid.Excellent Tiradito, followed by a very good oxtail plate, and a delicious panacotta !Good wines,...","What I love in big hotel chains restaurants is that it is often quiet and relaxing. I was not disapointed at BLoved, the restaurant of the Hotel Catalonia Madrid. Excellent Tiradito, followed by a very good oxtail plate, and a delicious panacotta ! Good wines, good service and a very nice green wall as a decor. Good atmosphere. Recommended if you want to make a pause from the very busy and noisy atmosphere of the typical Madrid restaurants and bars !",2018-07-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2001964-Reviews-or40-BLoved-Madrid.html,UID_11962,0.019,0.661,0.32,0.9842,0.4624358974358975,0.6002564102564103,0.4995799999999999,454,36,0.079295154185022,2,10,False,24,0.0952380952380952,0.238095238095238,0.2857142857142857,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0476190476190476,81,61,4.617283950617284,0,0,love big hotel chain restaur often quiet relax disapoint blove restaur hotel catalonia madrid excel tiradito follow good oxtail plate delici panacotta good wine good servic nice green wall decor good atmospher recommend want make paus busi noisi atmospher typic madrid restaur bar,good review,4,Spanish
13046,13047,El_Jardin_del_InterContinental,5,Positive,review_335240650,Brunch,"The Brunch is very good with a nice variety, the service is excellent and the quality too.                                                                                                                                                                    If i could suggest something will be to have a better diversity and quality of cheeses.                                                                                                                                                       The price for the buffet is cheap for what the offer but...","The Brunch is very good with a nice variety, the service is excellent and the quality too.  If i could suggest something will be to have a better diversity and quality of cheeses.  The price for the buffet is cheap for what the offer but the drinks are over priced ( Glass of house red wine 10 euro & a black label 19 euro) too much!!!",2015-12-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or50-El_Jardin_del_InterContinental-Madrid.html,UID_11963,0.0,0.871,0.129,0.8005,0.4542447916666666,0.5766666666666668,0.2885,335,32,0.0955223880597015,3,9,False,15,0.0625,0.125,0.1875,0.0625,0.25,0.0625,0.0,0.0,0.1875,0.0625,66,53,4.0606060606060606,0,0,brunch good nice varieti servic excel qualiti could suggest someth better divers qualiti chees price buffet cheap offer drink price glass hous red wine euro black label euro much,good review,4,French
13047,13048,El_Jardin_del_InterContinental,5,Positive,review_180468250,Great brunch with entertainers for kids included,"We went there on a Sunday for a family brunch. We were celebrating a birthday. We were two couples and two children age 5 and 12. The food (buffet style) was delicious. The theme of the brunch was Mexico, and in addition to what you...","We went there on a Sunday for a family brunch. We were celebrating a birthday. We were two couples and two children age 5 and 12. The food (buffet style) was delicious. The theme of the brunch was Mexico, and in addition to what you would expect of a brunch buffet, they also served tacos, enchiladas and ceviche. The specialty drink had tequila and rose liqueur (delicious). The food was very good, with a lot of selection for a brunch menu. About an hour into the meal, as the kids were starting to get bored, an entertainer came to get the kids. They went to another room and made ballon animals. That was great because it gave us a chance to eat at our leisure without having to worry about the kids. At the end, the waiters brought a birthday cake, which I thought was a very nice gesture. The price was 54 euros per person and half of that for the children, a reasonable price for the amount, quality and variety of food served. We will most definitely return to have brunch at the Jardin at the Intercontinental.",2013-10-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or80-El_Jardin_del_InterContinental-Madrid.html,UID_11964,0.01,0.841,0.149,0.9824,0.4269444444444444,0.6955555555555556,0.4604,1019,95,0.0932286555446516,0,27,False,38,0.1632653061224489,0.2040816326530612,0.2448979591836734,0.1224489795918367,0.1224489795918367,0.0408163265306122,0.0,0.0204081632653061,0.0612244897959183,0.0204081632653061,189,122,4.396825396825397,0,0,went sunday famili brunch celebr birthday two coupl two children age food buffet style delici theme brunch mexico addit would expect brunch buffet also serv taco enchilada cevich specialti drink tequila rose liqueur delici food good lot select brunch menu hour meal kid start get bore entertain came get kid went anoth room made ballon anim great gave us chanc eat leisur without worri kid end waiter brought birthday cake thought nice gestur price euro per person half children reason price amount qualiti varieti food serv definit return brunch jardin intercontinent,good review,4,Mexican
13048,13049,El_Jardin_del_InterContinental,5,Positive,review_370162377,Excellent hospitality,"Had a great evening, excellent food and wine, attentive staff. Chef provided gluten-free rolls for one of our guests. A nice touch.","Had a great evening, excellent food and wine, attentive staff. Chef provided gluten-free rolls for one of our guests. A nice touch.",2016-05-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or40-El_Jardin_del_InterContinental-Madrid.html,UID_11965,0.0,0.642,0.358,0.891,0.7000000000000001,0.9125,0.6265499999999999,131,7,0.0534351145038167,0,6,False,10,0.0,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,22,22,5.0,0,0,great even excel food wine attent staff chef provid gluten free roll one guest nice touch,good review,4,French
13049,13050,El_Jardin_del_InterContinental,3,Negative,review_418892073,Disappointing,"A nice setting but restaurant seemed to be poorly used for dinner apart from the night we went, a Monday.Service was slightly above average as we had to wait for wine to be poured and were served after the demanding couple at the table...","A nice setting but restaurant seemed to be poorly used for dinner apart from the night we went, a Monday. Service was slightly above average as we had to wait for wine to be poured and were served after the demanding couple at the table next to us who arrived after us. Starters were very good but paella was very disappointing especially as I had a wonderful paella a few days previously.",2016-09-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or30-El_Jardin_del_InterContinental-Madrid.html,UID_11966,0.083,0.785,0.132,0.631,0.0739393939393939,0.5506060606060607,0.5102,389,38,0.0976863753213367,0,4,False,20,0.125,0.125,0.1875,0.125,0.125,0.0,0.0,0.0,0.25,0.0625,72,54,4.416666666666667,0,0,nice set restaur seem poorli use dinner apart night went monday servic slightli averag wait wine pour serv demand coupl tabl next us arriv us starter good paella disappoint especi wonder paella day previous,average review,3,French
13050,13051,El_Jardin_del_InterContinental,5,Positive,review_334756360,Great food,In lovely surroundings.  Breakfasts were exceptional with my request for eggs benedict not being too much trouble.,In lovely surroundings.  Breakfasts were exceptional with my request for eggs benedict not being too much trouble.,2015-12-24,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or50-El_Jardin_del_InterContinental-Madrid.html,UID_11967,0.126,0.698,0.177,0.2732,0.3222222222222222,0.65,0.9878,114,8,0.0701754385964912,0,2,False,2,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,17,17,5.705882352941177,0,0,love surround breakfast except request egg benedict much troubl,good review,4,French
13051,13052,El_Jardin_del_InterContinental,5,Positive,review_331464692,superp food,We had a superp dinner here the last night we were at this hotel. They start serving dinner at 8:00 pm. We ordered  tomatoe soup and shrimp for a starter. They had a little bowl of shrimp mousse covered with crushed nuts as a welcome...,"We had a superp dinner here the last night we were at this hotel. They start serving dinner at 8:00 pm. We ordered tomatoe soup and shrimp for a starter. They had a little bowl of shrimp mousse covered with crushed nuts as a welcome gesture for us. My husband ordered vegetarian paella. He claimed that he had never had a better taste than that one. It was served to him in portions which meant that it was still warm to the last bite. For me, I wanted to have grilled salmon but it was not on their menu. However, nothing is impossible in that place; the Chef would prepare the food that you wish to eat because it is not pre prepared, it is done right then and there. This shows quite clearly in the taste and texture. We ended our meal by ordering gelato and cream brule' and again, we were impressed. We really enjoyed our meal there. The service was excellent. I strongly recommend this place. It is on the expensive side but it is worth every bit of it.",2015-12-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or50-El_Jardin_del_InterContinental-Madrid.html,UID_11968,0.035,0.806,0.159,0.9819,0.2540550595238095,0.5553571428571428,0.1782928571428571,959,94,0.0980187695516162,0,22,False,41,0.125,0.09375,0.375,0.03125,0.125,0.03125,0.03125,0.03125,0.09375,0.0625,183,124,4.245901639344262,0,0,superp dinner last night hotel start serv dinner pm order tomato soup shrimp starter littl bowl shrimp mouss cover crush nut welcom gestur us husband order vegetarian paella claim never better tast one serv portion meant still warm last bite want grill salmon menu howev noth imposs place chef would prepar food wish eat pre prepar done right show quit clearli tast textur end meal order gelato cream brule impress realli enjoy meal servic excel strongli recommend place expens side worth everi bit,good review,4,French
13052,13053,El_Jardin_del_InterContinental,5,Positive,review_325323241,Good place to eat when staying at the hotel.,"We eat here for convenience when staying at the hotel for business.  The food was nice - I had the vegetarian paella.  The service was good - the waiter recommended a particularly nice bottle of wine, and we were surprised by the price charged when...","We eat here for convenience when staying at the hotel for business. The food was nice - I had the vegetarian paella.  The service was good - the waiter recommended a particularly nice bottle of wine, and we were surprised by the price charged when we tried to see if we could get it at home. The UK supermarket price was about the same as the Spainish price at an upmarket hotel. ",2015-11-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or50-El_Jardin_del_InterContinental-Madrid.html,UID_11969,0.022,0.822,0.156,0.8655,0.4,0.725,0.5227333333333334,380,38,0.1,0,7,False,20,0.0909090909090909,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,72,53,4.263888888888889,0,0,eat conveni stay hotel busi food nice vegetarian paella servic good waiter recommend particularli nice bottl wine surpris price charg tri see could get home uk supermarket price spainish price upmarket hotel,good review,4,Spanish
13053,13054,El_Jardin_del_InterContinental,5,Positive,review_320127678,.Great Hotel,"Me & My sister had the best vacation ever. The hotel located next to Metro station, lots of restuarnts and coffee shops. The room was clean and very comfortable . The staff were friendly and very helpful. Breakfast was great and the service was really...","Me & My sister had the best vacation ever. The hotel located next to Metro station, lots of restuarnts and coffee shops. The room was clean and very comfortable . The staff were friendly and very helpful.  Breakfast was great and the service was really amazing/",2015-10-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or50-El_Jardin_del_InterContinental-Madrid.html,UID_11970,0.0,0.61,0.39,0.9776,0.4327083333333333,0.46875,0.3712,261,20,0.0766283524904214,0,7,False,13,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,46,37,4.673913043478261,0,0,sister best vacat ever hotel locat next metro station lot restuarnt coffe shop room clean comfort staff friendli help breakfast great servic realli amaz,good review,4,French
13054,13055,El_Jardin_del_InterContinental,5,Positive,review_318650611,Very good buffet breakfast,We had our breakfast included.  We also had dinner a few times.  The food was excellent and the service impeccable.,We had our breakfast included. We also had dinner a few times. The food was excellent and the service impeccable.,2015-10-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or50-El_Jardin_del_InterContinental-Madrid.html,UID_11971,0.0,0.837,0.163,0.5719,0.5166666666666667,0.6166666666666667,0.28595,113,11,0.0973451327433628,0,3,False,6,0.0,0.1818181818181818,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,20,18,4.7,0,0,breakfast includ also dinner time food excel servic impecc,good review,4,French
13055,13056,El_Jardin_del_InterContinental,5,Positive,review_177624470,"Tremendous, the finest restaurant I've been to.","We dined in the garden (fantastic setting) on three nights (twice for dinner, once just for dessert) and every item of each course was tremendous. A tip of the hat to the chef and his team for the amazing meals they prepared for us each...","We dined in the garden (fantastic setting) on three nights (twice for dinner, once just for dessert) and every item of each course was tremendous. A tip of the hat to the chef and his team for the amazing meals they prepared for us each night, the beef tenderloin was my own personal favourite (although the Intercontinental cakes come a close second). The little extras (including the appetisers, breads/oil and chocolate truffles) really made the nights special. As good as the meals and setting were, it was the service which really made the nights and we can't express our gratitude enough to Abilio and the rest of the staff for looking after us so well. 5 stars.",2013-09-18,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or80-El_Jardin_del_InterContinental-Madrid.html,UID_11972,0.03,0.835,0.135,0.9292,0.2669146825396826,0.555952380952381,0.2188,668,54,0.0808383233532934,0,19,False,27,0.1304347826086956,0.217391304347826,0.391304347826087,0.0434782608695652,0.217391304347826,0.0,0.0,0.0,0.0,0.0,117,84,4.717948717948718,0,0,dine garden fantast set three night twice dinner dessert everi item cours tremend tip hat chef team amaz meal prepar us night beef tenderloin person favourit although intercontinent cake come close second littl extra includ appetis bread oil chocol truffl realli made night special good meal set servic realli made night express gratitud enough abilio rest staff look us well star,very good review,5,French
13056,13057,El_Jardin_del_InterContinental,4,Positive,review_175960914,"A lovely outdoor seating area, with good food and service","The stand-out aspect of this restaurant for me was the outdoor seating area. There are very few places I would rather have been for an evening meal - under the open sky, with beautiful lighting as it got dark, and a quiet, peaceful atmosphere.The...","The stand-out aspect of this restaurant for me was the outdoor seating area. There are very few places I would rather have been for an evening meal - under the open sky, with beautiful lighting as it got dark, and a quiet, peaceful atmosphere. The food itself was lovely; a bread service was provided with olive oil, and two taster dishes with compliments of the chef. For my main course, I had the duck stew: delicious, tender duck with rice, fruit and a sauce that tasted much like soy sauce. My friend's paella was prepared table-side. The waiters were helpful and attentive, and very helpful when it came to deciding what to have! The only downside to this restaurant was that I felt it was all a little over priced - however, for one visit, this didn't ruin the experience.",2013-09-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or80-El_Jardin_del_InterContinental-Madrid.html,UID_11973,0.012,0.797,0.191,0.9817,0.2156547619047619,0.5604761904761906,0.3901999999999999,778,71,0.0912596401028277,1,25,False,32,0.0681818181818181,0.2045454545454545,0.3409090909090909,0.0454545454545454,0.2045454545454545,0.0,0.0,0.0227272727272727,0.0227272727272727,0.0909090909090909,140,101,4.564285714285714,0,0,stand aspect restaur outdoor seat area place would rather even meal open sky beauti light got dark quiet peac atmospher food love bread servic provid oliv oil two taster dish compliment chef main cours duck stew delici tender duck rice fruit sauc tast much like soy sauc friend paella prepar tabl side waiter help attent help came decid downsid restaur felt littl price howev one visit ruin experi,good review,4,French
13057,13058,El_Jardin_del_InterContinental,4,Positive,review_168378786,Fantastic Paella,"Great ambience, really freindly staff and a great Paella - though far too much for one! Beware the Gin and Tonics - they free-pour and if you are not watching they can get too enthusiastic!","Great ambience, really freindly staff and a great Paella - though far too much for one! Beware the Gin and Tonics - they free-pour and if you are not watching they can get too enthusiastic!",2013-07-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or80-El_Jardin_del_InterContinental-Madrid.html,UID_11974,0.0,0.728,0.272,0.9183,0.4833333333333334,0.6333333333333334,0.3177,189,15,0.0793650793650793,2,6,False,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,30,4.428571428571429,0,0,great ambienc realli freindli staff great paella though far much one bewar gin tonic free pour watch get enthusiast,good review,4,French
13058,13059,El_Jardin_del_InterContinental,4,Positive,review_162222983,Excellent Food and Service,"The food was very good, beautifully presented.  The wine was fine, and the meal was not expensive by hotel standards.  The menu is somewhat limited.  The service was very professional and terrific.","The food was very good, beautifully presented.  The wine was fine, and the meal was not expensive by hotel standards.  The menu is somewhat limited.  The service was very professional and terrific.",2013-05-28,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4059604-Reviews-or80-El_Jardin_del_InterContinental-Madrid.html,UID_11975,0.039,0.659,0.301,0.894,0.355034013605442,0.6075510204081633,0.5436333333333333,197,16,0.0812182741116751,0,6,False,8,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0714285714285714,0.1428571428571428,32,24,5.09375,0,0,food good beauti present wine fine meal expens hotel standard menu somewhat limit servic profession terrif,good review,4,French
