Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
22048,22049,Taberna_el_Sur,5,Positive,review_714329642,Lovely,"Very nice and lovely place, with good food & an awesome Paella. ¡Gracias Dimar por el buen servicio!","Very nice and lovely place, with good food & an awesome Paella. ¡Gracias Dimar por el buen servicio!",2019-09-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or270-Taberna_el_Sur-Madrid.html,UID_19710,0.0,0.492,0.508,0.9377,0.745,0.8375,0.9344,100,6,0.06,1,4,False,6,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0,0.0714285714285714,18,18,4.611111111111111,0,0,nice love place good food awesom paella gracia dimar por el buen servicio,very good review,5,Spanish
22049,22050,Taberna_el_Sur,2,Negative,review_264745029,Underwhelmed.,"I rely on Trip Advisor when travelling and being in Madrid  and finding ourselves reasonably close to Taberna El Sur with a 4th rating for Madrid restaurants. we were keen to try it. The cafe was pleasant and casual. Tapas offered were potato chips, OK,...","I rely on Trip Advisor when travelling and being in Madrid and finding ourselves reasonably close to Taberna El Sur with a 4th rating for Madrid restaurants. we were keen to try it. The cafe was pleasant and casual. Tapas offered were potato chips, OK, but the chicken curry was so mild with over baked and dried chicken I was very disappointed. Barely high school cooking standard. Partner had the pork which was tasty but if this is Madrid's fourth best, pity help Madrid. Who are reviewing this place ??",2015-04-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2610-Taberna_el_Sur-Madrid.html,UID_19711,0.07,0.787,0.142,0.7664,-0.0034523809523809,0.5677380952380953,0.6070857142857143,506,41,0.0810276679841897,0,12,False,15,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.1052631578947368,0.1578947368421052,90,75,4.633333333333334,0,0,reli trip advisor travel madrid find reason close taberna el sur th rate madrid restaur keen tri cafe pleasant casual tapa offer potato chip ok chicken curri mild bake dri chicken disappoint bare high school cook standard partner pork tasti madrid fourth best piti help madrid review place,bad review,2,Spanish
22050,22051,Taberna_el_Sur,5,Positive,review_264427418,Review ,Excellent meal and atmosphere! Our server Alex was friendly and helpful to Spain neophytes. Would definitely recommend and return.,Excellent meal and atmosphere! Our server Alex was friendly and helpful to Spain neophytes. Would definitely recommend and return.,2015-04-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2610-Taberna_el_Sur-Madrid.html,UID_19712,0.0,0.48,0.52,0.9348,0.4583333333333333,0.6666666666666666,0.09425,130,6,0.0461538461538461,1,3,False,8,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,19,17,5.894736842105263,0,0,excel meal atmospher server alex friendli help spain neophyt would definit recommend return,very good review,5,Spanish
22051,22052,Taberna_el_Sur,2,Negative,review_264270286,Should be below 500 not top 4 in Madrid,"Having read all superb reviews on TA, we went for a dinner to this place. It is a small local bar with several tables to sit 25/30 guests, which felt like a cheap bar for passers-by who are very hungry and have a very little...","Having read all superb reviews on TA, we went for a dinner to this place. It is a small local bar with several tables to sit 25/30 guests, which felt like a cheap bar for passers-by who are very hungry and have a very little budget to spend on food. We ordered two starters, one of which was not fully cooked. When our main entrees arrived, plates from the starters weren't even taken away! As to the quality of food, in my opinion, I cook much better, because to call an entree a piece of pork with a slice of cheese melted over, is something I would never dare to do. Was this place absolutely horrible? Not, it was not, I am sure that the local staff did their best, within their limited capacities...But calling it number 4 in Madrid is insane, unless you never ate at any semi-decent place...",2015-04-07,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2610-Taberna_el_Sur-Madrid.html,UID_19713,0.062,0.846,0.092,0.7129,0.0828769841269841,0.481005291005291,0.4432500000000001,797,70,0.0878293601003764,1,28,False,41,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.1785714285714285,0.1071428571428571,0.0357142857142857,0.0714285714285714,0.2142857142857142,0.0357142857142857,150,118,4.32,0,0,read superb review ta went dinner place small local bar sever tabl sit guest felt like cheap bar passer hungri littl budget spend food order two starter one fulli cook main entre arriv plate starter even taken away qualiti food opinion cook much better call entre piec pork slice chees melt someth would never dare place absolut horribl sure local staff best within limit capac call number madrid insan unless never ate semi decent place,very good review,5,Spanish
22052,22053,Taberna_el_Sur,5,Positive,review_264045902,Just went tonight! -delicious!!,"I live by this restaurant and it is always busy when I pass. My parents are visiting so I thought that I should finally try it out. The food was wonderful, in fact- it was my parents favorite meal here in Madrid! Also, the staff...","I live by this restaurant and it is always busy when I pass. My parents are visiting so I thought that I should finally try it out. The food was wonderful, in fact- it was my parents favorite meal here in Madrid! Also, the staff is very friendly and accommodating (and cute!!) Definitely stop by soon!!",2015-04-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2610-Taberna_el_Sur-Madrid.html,UID_19714,0.032,0.722,0.246,0.9419,0.3912642045454545,0.74375,0.31804,302,29,0.0960264900662251,5,12,False,12,0.1304347826086956,0.217391304347826,0.2608695652173913,0.0869565217391304,0.2608695652173913,0.0,0.0434782608695652,0.0,0.0,0.0,56,45,4.410714285714286,0,0,live restaur alway busi pass parent visit thought final tri food wonder fact parent favorit meal madrid also staff friendli accommod cute definit stop soon,good review,4,Spanish
22053,22054,Taberna_el_Sur,5,Positive,review_263840555,"Great place, great food and great service","If you are in Madrid,  I recommend to have dinner at Taberna el Sur! The people are nice, the service is great and the food is very good. I had the best tortilla and the most amazing sangria of my life! The place is small...","If you are in Madrid, I recommend to have dinner at Taberna el Sur! The people are nice, the service is great and the food is very good. I had the best tortilla and the most amazing sangria of my life! The place is small and full of young people. The atmosphere is very nice and I promise you'll eat well!",2015-04-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2610-Taberna_el_Sur-Madrid.html,UID_19715,0.0,0.64,0.36,0.9822,0.5734999999999999,0.6580000000000001,0.5282,305,35,0.1147540983606557,3,8,False,20,0.0952380952380952,0.1904761904761904,0.3809523809523809,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,0.0476190476190476,0.0,61,45,4.016393442622951,0,0,madrid recommend dinner taberna el sur peopl nice servic great food good best tortilla amaz sangria life place small full young peopl atmospher nice promis eat well,very good review,5,Spanish
22054,22055,Taberna_el_Sur,5,Positive,review_263798046,Awesome food and atmosphere,We really enjoyed our meal at Del Sur and our waiter Alex was really friendly and gave great service. We'll definitely go back when in Madrid again.,We really enjoyed our meal at Del Sur and our waiter Alex was really friendly and gave great service. We'll definitely go back when in Madrid again.,2015-04-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2610-Taberna_el_Sur-Madrid.html,UID_19716,0.0,0.624,0.376,0.9311,0.41875,0.4875,0.502,148,10,0.0675675675675675,0,3,False,12,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,27,24,4.518518518518518,0,0,realli enjoy meal del sur waiter alex realli friendli gave great servic definit go back madrid,good review,4,Spanish
22055,22056,Taberna_el_Sur,5,Positive,review_262797804,"Lovely, friendly place.",We ate a very late lunch here late afternoon on our day of arrival for a long weekend in Madrid.  The staff were really friendly and helpful - even recommending ways to adapt our choice to get them as part of the cheaper menu.  Menu...,We ate a very late lunch here late afternoon on our day of arrival for a long weekend in Madrid. The staff were really friendly and helpful - even recommending ways to adapt our choice to get them as part of the cheaper menu. Menu was small and basic but a nice sample of tapas.,2015-03-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2620-Taberna_el_Sur-Madrid.html,UID_19717,0.0,0.867,0.133,0.7893,-0.0021428571428571,0.5435714285714285,0.47605,278,25,0.0899280575539568,0,4,False,17,0.1875,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.1875,0.125,55,47,4.072727272727272,0,0,ate late lunch late afternoon day arriv long weekend madrid staff realli friendli help even recommend way adapt choic get part cheaper menu menu small basic nice sampl tapa,good review,4,Spanish
22056,22057,Taberna_el_Sur,3,Negative,review_262753880,Good but nothing special - overhyped,"The restaurant is not exactly in a good neighbourhood, but it has a lively atmosphere and a charming feel. There are only a couple of tables, and they don't take reservation so arrive early (by Spanish standards, say 8pm) to get a table. The service...","The restaurant is not exactly in a good neighbourhood, but it has a lively atmosphere and a charming feel. There are only a couple of tables, and they don't take reservation so arrive early (by Spanish standards, say 8pm) to get a table. The service is very good, and the waiters spoke good English. The menu is in English as well. We ordered the musaka, squid and Cuban shredded steak. Although the dishes were tasty, especially the squid, they were not extraordinary. Not sure if the restaurant deserve to be the 4th best in Madrid. However, the prices were very reasonable. ",2015-03-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2620-Taberna_el_Sur-Madrid.html,UID_19718,0.0,0.758,0.242,0.9844,0.2026464646464646,0.5832592592592593,0.4790714285714286,577,50,0.0866551126516464,0,19,False,31,0.2083333333333333,0.125,0.2916666666666667,0.125,0.1666666666666666,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0,101,74,4.712871287128713,0,0,restaur exactli good neighbourhood live atmospher charm feel coupl tabl take reserv arriv earli spanish standard say pm get tabl servic good waiter spoke good english menu english well order musaka squid cuban shred steak although dish tasti especi squid extraordinari sure restaur deserv th best madrid howev price reason,average review,3,Spanish
22057,22058,Taberna_el_Sur,4,Positive,review_262750779,"Cozy, neighborhood gem","For a warm, cozy dinner spot this is the place.  The staff was especially friendly and accommodating.  While the menu isn't large it boast impressive choices with a variety of taste and the pricing is moderate.  Carla was very helpful and quite funny too.  Definitely...","For a warm, cozy dinner spot this is the place. The staff was especially friendly and accommodating. While the menu isn't large it boast impressive choices with a variety of taste and the pricing is moderate. Carla was very helpful and quite funny too. Definitely recommend this spot!",2015-03-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2620-Taberna_el_Sur-Madrid.html,UID_19719,0.0,0.664,0.336,0.9625,0.3126984126984127,0.6976190476190476,0.162375,284,22,0.0774647887323943,1,7,False,13,0.0769230769230769,0.1538461538461538,0.4615384615384615,0.0,0.2307692307692307,0.0,0.0,0.0,0.0769230769230769,0.0,48,40,4.9375,0,0,warm cozi dinner spot place staff especi friendli accommod menu larg boast impress choic varieti tast price moder carla help quit funni definit recommend spot,good review,4,French
22058,22059,Taberna_el_Sur,5,Positive,review_262646767,Glad I came back!,"I ate at this place some months ago and I enjoyed it very much, to explain a bit more... this Taberna is the perfect combination of mainly homemade tastes as if your grandma were at the kitchen cooking. And an amazing way of serving by...","I ate at this place some months ago and I enjoyed it very much, to explain a bit more... this Taberna is the perfect combination of mainly homemade tastes as if your grandma were at the kitchen cooking. And an amazing way of serving by the stuff with makes the difference.  The location is easy and i dont know how but this people always manage to get you a sit without feeling in a rush or having bad faces. I highly suggest this place!",2015-03-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2620-Taberna_el_Sur-Madrid.html,UID_19720,0.067,0.835,0.098,0.2112,0.3288888888888889,0.6370370370370371,0.7000666666666667,437,43,0.0983981693363844,1,8,False,18,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0416666666666666,0.2083333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,84,69,4.2023809523809526,0,0,ate place month ago enjoy much explain bit taberna perfect combin mainli homemad tast grandma kitchen cook amaz way serv stuff make differ locat easi dont know peopl alway manag get sit without feel rush bad face highli suggest place,very good review,5,French
22059,22060,Taberna_el_Sur,5,Positive,review_262633881,"Sparkling, entertaining staff!","Food was excellent, Although the menu is rather limited in choice, it has the highlight of the Spanish tapas cuisine. What made the restaurants a 5 star experience was the atmosphere on what turned out to be the first spring night in Madrid. Guests were...","Food was excellent, Although the menu is rather limited in choice, it has the highlight of the Spanish tapas cuisine. What made the restaurants a 5 star experience was the atmosphere on what turned out to be the first spring night in Madrid. Guests were predominantly local, staff was clearly enjoying themselves. The owner - in his twenties- is a great host with great sense of humour!",2015-03-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2620-Taberna_el_Sur-Madrid.html,UID_19721,0.022,0.697,0.281,0.9716,0.4348214285714286,0.4470238095238095,0.5162,386,30,0.077720207253886,1,9,False,19,0.125,0.1875,0.3125,0.0,0.1875,0.0625,0.0,0.0,0.0625,0.0625,67,54,4.776119402985074,0,0,food excel although menu rather limit choic highlight spanish tapa cuisin made restaur star experi atmospher turn first spring night madrid guest predominantli local staff clearli enjoy owner twenti great host great sens humour,very good review,5,Spanish
22060,22061,Taberna_el_Sur,5,Positive,review_262575945,Great food and thanks to Alex's service ,"We 4 people visited here last night, it was comfortable and felt welcomed from the first second we stepped in the restaurant. Alex helped to order some fabulous dishes, tapas and dessert, the squids were amazing soft! And pork filets were incredibly delicious! Thanks to...","We 4 people visited here last night, it was comfortable and felt welcomed from the first second we stepped in the restaurant. Alex helped to order some fabulous dishes, tapas and dessert, the squids were amazing soft! And pork filets were incredibly delicious! Thanks to Alex's advice about Toledo, we'll keep enjoying Spain. ",2015-03-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2620-Taberna_el_Sur-Madrid.html,UID_19722,0.0,0.657,0.343,0.9752,0.3475,0.525,0.131,326,19,0.058282208588957,2,10,False,14,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,53,48,5.150943396226415,0,0,peopl visit last night comfort felt welcom first second step restaur alex help order fabul dish tapa dessert squid amaz soft pork filet incred delici thank alex advic toledo keep enjoy spain,good review,4,Spanish
22061,22062,Taberna_el_Sur,5,Positive,review_716395522,Great Spanish Food,"I've been to Taberna el Sur several times between fall 2018 and summer 2019 and enjoyed each visit. The staff is friendly, the traditional Spanish food is very good, and the portion sizes are generous. The seating can be a little tight, so I'd recommend...","I've been to Taberna el Sur several times between fall 2018 and summer 2019 and enjoyed each visit. The staff is friendly, the traditional Spanish food is very good, and the portion sizes are generous. The seating can be a little tight, so I'd recommend arriving early for lunch or dinner or making a reservation ahead of time. I've especially liked the salads, pork cheeks, and grilled squid. The desserts are delicious and I like the passionfruit cake especially.",2019-10-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or260-Taberna_el_Sur-Madrid.html,UID_13889,0.0,0.739,0.261,0.9752,0.2932440476190476,0.5679761904761905,0.280225,465,32,0.0688172043010752,0,13,False,20,0.1153846153846153,0.1923076923076923,0.3846153846153846,0.0384615384615384,0.1923076923076923,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,79,65,4.89873417721519,0,0,taberna el sur sever time fall summer enjoy visit staff friendli tradit spanish food good portion size gener seat littl tight recommend arriv earli lunch dinner make reserv ahead time especi like salad pork cheek grill squid dessert delici like passionfruit cake especi,good review,4,Spanish
22062,22063,Taberna_el_Sur,5,Positive,review_716335968,Delicious food and great service,"We ate lunch here today afternoon. Tapas was really delicious, 5/5 marks. Customer service was outstanding, thanks to the morning team consisting of Miguel, Rebeca and Peter. House was nearly full of people when we came, and when a better table was freed they kindly...","We ate lunch here today afternoon. Tapas was really delicious, 5/5 marks. Customer service was outstanding, thanks to the morning team consisting of Miguel, Rebeca and Peter. House was nearly full of people when we came, and when a better table was freed they kindly suggested moving to that. Each of the staff was super friendly, helpfull and polite. Food came fast, next ones coming as soon as previous ones were done. Upon leaving, they gave us a friendly shout before stepping out the door that we forgot my sunglasses on the table. You can't do better than this!",2019-10-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or260-Taberna_el_Sur-Madrid.html,UID_19723,0.02,0.731,0.249,0.9815,0.3762820512820513,0.5352564102564104,0.4360714285714285,567,39,0.0687830687830687,1,17,False,23,0.1578947368421052,0.2105263157894736,0.3157894736842105,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,99,80,4.737373737373737,0,0,ate lunch today afternoon tapa realli delici mark custom servic outstand thank morn team consist miguel rebeca peter hous nearli full peopl came better tabl freed kindli suggest move staff super friendli helpful polit food came fast next one come soon previou one done upon leav gave us friendli shout step door forgot sunglass tabl better,very good review,5,Spanish
